year,month,day,hour,Node1,Node2
2016,3,24,3,404.5,58.8
2016,3,24,4,395.4,57.4
2016,3,24,5,393.5,57.2
2016,3,24,6,403.9,58.7
2016,3,24,7,484,70.4
2016,3,24,8,577.3,83.9
2016,3,24,9,624.7,90.8
2016,3,24,10,625.6,90.9
2016,3,24,11,596.3,86.7
2016,3,24,12,572.4,83.2
2016,3,24,13,622.9,90.5
2016,3,24,14,645.9,93.9
2016,3,24,15,619.3,90
2016,3,24,16,588.1,85.5
2016,3,24,17,534.5,77.7
2016,3,24,18,514.7,74.8
2016,3,24,19,547.2,79.6
2016,3,24,20,549.2,79.8
2016,3,24,21,561,81.5
2016,3,24,22,523.8,76.1
2016,3,24,23,481.8,70.1
2016,3,24,24,456.8,66.4
2016,3,25,1,432.5,62.9
2016,3,25,2,420.6,61.2
2016,3,25,3,404.5,58.8
2016,3,25,4,395.4,57.4
2016,3,25,5,393.5,57.2
2016,3,25,6,403.9,58.7
2016,3,25,7,484,70.4
2016,3,25,8,577.3,83.9
2016,3,25,9,624.7,90.8
2016,3,25,10,625.6,90.9
2016,3,25,11,596.3,86.7
2016,3,25,12,572.4,83.2
2016,3,25,13,622.9,90.5
2016,3,25,14,645.9,93.9
2016,3,25,15,619.3,90
2016,3,25,16,588.1,85.5
2016,3,25,17,534.5,77.7
2016,3,25,18,514.7,74.8
2016,3,25,19,547.2,79.6
2016,3,25,20,549.2,79.8
2016,3,25,21,561,81.5
2016,3,25,22,523.8,76.1
2016,3,25,23,481.8,70.1
2016,3,25,24,456.8,66.4
2016,3,26,1,389.2,56.6
2016,3,26,2,378.6,55
2016,3,26,3,363.9,52.9
2016,3,26,4,355.8,51.7
2016,3,26,5,354.1,51.5
2016,3,26,6,363.5,52.8
2016,3,26,7,435.6,63.3
2016,3,26,8,519.6,75.5
2016,3,26,9,562.3,81.7
2016,3,26,10,563,81.9
2016,3,26,11,536.7,78
2016,3,26,12,515.2,74.9
2016,3,26,13,560.5,81.4
2016,3,26,14,581.3,84.5
2016,3,26,15,557.4,81
2016,3,26,16,529.3,76.9
2016,3,26,17,481.1,69.9
2016,3,26,18,463.2,67.3
2016,3,26,19,492.5,71.6
2016,3,26,20,494.2,71.8
2016,3,26,21,504.9,73.4
2016,3,26,22,471.5,68.5
2016,3,26,23,433.7,63.1
2016,3,26,24,411.1,59.7
2016,3,27,1,389.2,56.6
2016,3,27,2,378.6,55
2016,3,27,3,363.9,52.9
2016,3,27,4,355.8,51.7
2016,3,27,5,354.1,51.5
2016,3,27,6,363.5,52.8
2016,3,27,7,435.6,63.3
2016,3,27,8,519.6,75.5
2016,3,27,9,562.3,81.7
2016,3,27,10,563,81.9
2016,3,27,11,536.7,78
2016,3,27,12,515.2,74.9
2016,3,27,13,560.5,81.4
2016,3,27,14,581.3,84.5
2016,3,27,15,557.4,81
2016,3,27,16,529.3,76.9
2016,3,27,17,481.1,69.9
2016,3,27,18,463.2,67.3
2016,3,27,19,492.5,71.6
2016,3,27,20,494.2,71.8
2016,3,27,21,504.9,73.4
2016,3,27,22,471.5,68.5
2016,3,27,23,433.7,63.1
2016,3,27,24,411.1,59.7
2016,3,28,1,432.5,62.9
2016,3,28,2,420.6,61.2
2016,3,28,3,404.5,58.8
2016,3,28,4,395.4,57.4
2016,3,28,5,393.5,57.2
2016,3,28,6,403.9,58.7
2016,3,28,7,484,70.4
2016,3,28,8,577.3,83.9
2016,3,28,9,624.7,90.8
2016,3,28,10,625.6,90.9
2016,3,28,11,596.3,86.7
2016,3,28,12,572.4,83.2
2016,3,28,13,622.9,90.5
2016,3,28,14,645.9,93.9
2016,3,28,15,619.3,90
2016,3,28,16,588.1,85.5
2016,3,28,17,534.5,77.7
2016,3,28,18,514.7,74.8
2016,3,28,19,547.2,79.6
2016,3,28,20,549.2,79.8
2016,3,28,21,561,81.5
2016,3,28,22,523.8,76.1
2016,3,28,23,481.8,70.1
2016,3,28,24,456.8,66.4
2016,3,29,1,432.5,62.9
2016,3,29,2,420.6,61.2
2016,3,29,3,404.5,58.8
2016,3,29,4,395.4,57.4
2016,3,29,5,393.5,57.2
2016,3,29,6,403.9,58.7
2016,3,29,7,484,70.4
2016,3,29,8,577.3,83.9
2016,3,29,9,624.7,90.8
2016,3,29,10,625.6,90.9
2016,3,29,11,596.3,86.7
2016,3,29,12,572.4,83.2
2016,3,29,13,622.9,90.5
2016,3,29,14,645.9,93.9
2016,3,29,15,619.3,90
2016,3,29,16,588.1,85.5
2016,3,29,17,534.5,77.7
2016,3,29,18,514.7,74.8
2016,3,29,19,547.2,79.6
2016,3,29,20,549.2,79.8
2016,3,29,21,561,81.5
2016,3,29,22,523.8,76.1
2016,3,29,23,481.8,70.1
2016,3,29,24,456.8,66.4
2016,3,30,1,432.5,62.9
2016,3,30,2,420.6,61.2
2016,3,30,3,404.5,58.8
2016,3,30,4,395.4,57.4
2016,3,30,5,393.5,57.2
2016,3,30,6,403.9,58.7
2016,3,30,7,484,70.4
2016,3,30,8,577.3,83.9
2016,3,30,9,624.7,90.8
2016,3,30,10,625.6,90.9
2016,3,30,11,596.3,86.7
2016,3,30,12,572.4,83.2
2016,3,30,13,622.9,90.5
2016,3,30,14,645.9,93.9
2016,3,30,15,619.3,90
2016,3,30,16,588.1,85.5
2016,3,30,17,534.5,77.7
2016,3,30,18,514.7,74.8
2016,3,30,19,547.2,79.6
2016,3,30,20,549.2,79.8
2016,3,30,21,561,81.5
2016,3,30,22,523.8,76.1
2016,3,30,23,481.8,70.1
2016,3,30,24,456.8,66.4
2016,3,31,1,432.5,62.9
2016,3,31,2,420.6,61.2
2016,3,31,3,404.5,58.8
2016,3,31,4,395.4,57.4
2016,3,31,5,393.5,57.2
2016,3,31,6,403.9,58.7
2016,3,31,7,484,70.4
2016,3,31,8,577.3,83.9
2016,3,31,9,624.7,90.8
2016,3,31,10,625.6,90.9
2016,3,31,11,596.3,86.7
2016,3,31,12,572.4,83.2
2016,3,31,13,622.9,90.5
2016,3,31,14,645.9,93.9
2016,3,31,15,619.3,90
2016,3,31,16,588.1,85.5
2016,3,31,17,534.5,77.7
2016,3,31,18,514.7,74.8
2016,3,31,19,547.2,79.6
2016,3,31,20,549.2,79.8
2016,3,31,21,561,81.5
2016,3,31,22,523.8,76.1
2016,3,31,23,481.8,70.1
2016,3,31,24,456.8,66.4
2016,4,1,1,466.8,67.9
2016,4,1,2,454,66
2016,4,1,3,436.5,63.5
2016,4,1,4,426.7,62
2016,4,1,5,424.7,61.7
2016,4,1,6,436,63.4
2016,4,1,7,522.4,75.9
2016,4,1,8,623.1,90.5
2016,4,1,9,674.3,98
2016,4,1,10,675.2,98.1
2016,4,1,11,643.7,93.5
2016,4,1,12,617.9,89.8
2016,4,1,13,672.2,97.7
2016,4,1,14,697.2,101.4
2016,4,1,15,668.5,97.2
2016,4,1,16,634.8,92.3
2016,4,1,17,576.9,83.8
2016,4,1,18,555.5,80.7
2016,4,1,19,590.6,85.8
2016,4,1,20,592.8,86.1
2016,4,1,21,605.5,88
2016,4,1,22,565.4,82.2
2016,4,1,23,520,75.6
2016,4,1,24,493,71.6
2016,4,2,1,420.1,61.1
2016,4,2,2,408.6,59.4
2016,4,2,3,392.9,57.1
2016,4,2,4,384,55.9
2016,4,2,5,382.2,55.5
2016,4,2,6,392.3,57
2016,4,2,7,470.1,68.3
2016,4,2,8,560.8,81.5
2016,4,2,9,606.9,88.2
2016,4,2,10,607.7,88.3
2016,4,2,11,579.3,84.1
2016,4,2,12,556,80.8
2016,4,2,13,605,87.9
2016,4,2,14,627.5,91.1
2016,4,2,15,601.7,87.5
2016,4,2,16,571.3,83
2016,4,2,17,519.3,75.5
2016,4,2,18,500,72.7
2016,4,2,19,531.5,77.3
2016,4,2,20,533.5,77.6
2016,4,2,21,545,79.2
2016,4,2,22,508.9,73.9
2016,4,2,23,468,68.1
2016,4,2,24,443.7,64.5
2016,4,3,1,420.1,61.1
2016,4,3,2,408.6,59.4
2016,4,3,3,392.9,57.1
2016,4,3,4,384,55.9
2016,4,3,5,382.2,55.5
2016,4,3,6,392.3,57
2016,4,3,7,470.1,68.3
2016,4,3,8,560.8,81.5
2016,4,3,9,606.9,88.2
2016,4,3,10,607.7,88.3
2016,4,3,11,579.3,84.1
2016,4,3,12,556,80.8
2016,4,3,13,605,87.9
2016,4,3,14,627.5,91.1
2016,4,3,15,601.7,87.5
2016,4,3,16,571.3,83
2016,4,3,17,519.3,75.5
2016,4,3,18,500,72.7
2016,4,3,19,531.5,77.3
2016,4,3,20,533.5,77.6
2016,4,3,21,545,79.2
2016,4,3,22,508.9,73.9
2016,4,3,23,468,68.1
2016,4,3,24,443.7,64.5
2016,4,4,1,466.8,67.9
2016,4,4,2,454,66
2016,4,4,3,436.5,63.5
2016,4,4,4,426.7,62
2016,4,4,5,424.7,61.7
2016,4,4,6,436,63.4
2016,4,4,7,522.4,75.9
2016,4,4,8,623.1,90.5
2016,4,4,9,674.3,98
2016,4,4,10,675.2,98.1
2016,4,4,11,643.7,93.5
2016,4,4,12,617.9,89.8
2016,4,4,13,672.2,97.7
2016,4,4,14,697.2,101.4
2016,4,4,15,668.5,97.2
2016,4,4,16,634.8,92.3
2016,4,4,17,576.9,83.8
2016,4,4,18,555.5,80.7
2016,4,4,19,590.6,85.8
2016,4,4,20,592.8,86.1
2016,4,4,21,605.5,88
2016,4,4,22,565.4,82.2
2016,4,4,23,520,75.6
2016,4,4,24,493,71.6
2016,4,5,1,466.8,67.9
2016,4,5,2,454,66
2016,4,5,3,436.5,63.5
2016,4,5,4,426.7,62
2016,4,5,5,424.7,61.7
2016,4,5,6,436,63.4
2016,4,5,7,522.4,75.9
2016,4,5,8,623.1,90.5
2016,4,5,9,674.3,98
2016,4,5,10,675.2,98.1
2016,4,5,11,643.7,93.5
2016,4,5,12,617.9,89.8
2016,4,5,13,672.2,97.7
2016,4,5,14,697.2,101.4
2016,4,5,15,668.5,97.2
2016,4,5,16,634.8,92.3
2016,4,5,17,576.9,83.8
2016,4,5,18,555.5,80.7
2016,4,5,19,590.6,85.8
2016,4,5,20,592.8,86.1
2016,4,5,21,605.5,88
2016,4,5,22,565.4,82.2
2016,4,5,23,520,75.6
2016,4,5,24,493,71.6
2016,4,6,1,466.8,67.9
2016,4,6,2,454,66
2016,4,6,3,436.5,63.5
2016,4,6,4,426.7,62
2016,4,6,5,424.7,61.7
2016,4,6,6,436,63.4
2016,4,6,7,522.4,75.9
2016,4,6,8,623.1,90.5
2016,4,6,9,674.3,98
2016,4,6,10,675.2,98.1
2016,4,6,11,643.7,93.5
2016,4,6,12,617.9,89.8
2016,4,6,13,672.2,97.7
2016,4,6,14,697.2,101.4
2016,4,6,15,668.5,97.2
2016,4,6,16,634.8,92.3
2016,4,6,17,576.9,83.8
2016,4,6,18,555.5,80.7
2016,4,6,19,590.6,85.8
2016,4,6,20,592.8,86.1
2016,4,6,21,605.5,88
2016,4,6,22,565.4,82.2
2016,4,6,23,520,75.6
2016,4,6,24,493,71.6
2016,4,7,1,466.8,67.9
2016,4,7,2,454,66
2016,4,7,3,436.5,63.5
2016,4,7,4,426.7,62
2016,4,7,5,424.7,61.7
2016,4,7,6,436,63.4
2016,4,7,7,522.4,75.9
2016,4,7,8,623.1,90.5
2016,4,7,9,674.3,98
2016,4,7,10,675.2,98.1
2016,4,7,11,643.7,93.5
2016,4,7,12,617.9,89.8
2016,4,7,13,672.2,97.7
2016,4,7,14,697.2,101.4
2016,4,7,15,668.5,97.2
2016,4,7,16,634.8,92.3
2016,4,7,17,576.9,83.8
2016,4,7,18,555.5,80.7
2016,4,7,19,590.6,85.8
2016,4,7,20,592.8,86.1
2016,4,7,21,605.5,88
2016,4,7,22,565.4,82.2
2016,4,7,23,520,75.6
2016,4,7,24,493,71.6
2016,4,8,1,466.8,67.9
2016,4,8,2,454,66
2016,4,8,3,436.5,63.5
2016,4,8,4,426.7,62
2016,4,8,5,424.7,61.7
2016,4,8,6,436,63.4
2016,4,8,7,522.4,75.9
2016,4,8,8,623.1,90.5
2016,4,8,9,674.3,98
2016,4,8,10,675.2,98.1
2016,4,8,11,643.7,93.5
2016,4,8,12,617.9,89.8
2016,4,8,13,672.2,97.7
2016,4,8,14,697.2,101.4
2016,4,8,15,668.5,97.2
2016,4,8,16,634.8,92.3
2016,4,8,17,576.9,83.8
2016,4,8,18,555.5,80.7
2016,4,8,19,590.6,85.8
2016,4,8,20,592.8,86.1
2016,4,8,21,605.5,88
2016,4,8,22,565.4,82.2
2016,4,8,23,520,75.6
2016,4,8,24,493,71.6
2016,4,9,1,420.1,61.1
2016,4,9,2,408.6,59.4
2016,4,9,3,392.9,57.1
2016,4,9,4,384,55.9
2016,4,9,5,382.2,55.5
2016,4,9,6,392.3,57
2016,4,9,7,470.1,68.3
2016,4,9,8,560.8,81.5
2016,4,9,9,606.9,88.2
2016,4,9,10,607.7,88.3
2016,4,9,11,579.3,84.1
2016,4,9,12,556,80.8
2016,4,9,13,605,87.9
2016,4,9,14,627.5,91.1
2016,4,9,15,601.7,87.5
2016,4,9,16,571.3,83
2016,4,9,17,519.3,75.5
2016,4,9,18,500,72.7
2016,4,9,19,531.5,77.3
2016,4,9,20,533.5,77.6
2016,4,9,21,545,79.2
2016,4,9,22,508.9,73.9
2016,4,9,23,468,68.1
2016,4,9,24,443.7,64.5
2016,4,10,1,420.1,61.1
2016,4,10,2,408.6,59.4
2016,4,10,3,392.9,57.1
2016,4,10,4,384,55.9
2016,4,10,5,382.2,55.5
2016,4,10,6,392.3,57
2016,4,10,7,470.1,68.3
2016,4,10,8,560.8,81.5
2016,4,10,9,606.9,88.2
2016,4,10,10,607.7,88.3
2016,4,10,11,579.3,84.1
2016,4,10,12,556,80.8
2016,4,10,13,605,87.9
2016,4,10,14,627.5,91.1
2016,4,10,15,601.7,87.5
2016,4,10,16,571.3,83
2016,4,10,17,519.3,75.5
2016,4,10,18,500,72.7
2016,4,10,19,531.5,77.3
2016,4,10,20,533.5,77.6
2016,4,10,21,545,79.2
2016,4,10,22,508.9,73.9
2016,4,10,23,468,68.1
2016,4,10,24,443.7,64.5
2016,4,11,1,466.8,67.9
2016,4,11,2,454,66
2016,4,11,3,436.5,63.5
2016,4,11,4,426.7,62
2016,4,11,5,424.7,61.7
2016,4,11,6,436,63.4
2016,4,11,7,522.4,75.9
2016,4,11,8,623.1,90.5
2016,4,11,9,674.3,98
2016,4,11,10,675.2,98.1
2016,4,11,11,643.7,93.5
2016,4,11,12,617.9,89.8
2016,4,11,13,672.2,97.7
2016,4,11,14,697.2,101.4
2016,4,11,15,668.5,97.2
2016,4,11,16,634.8,92.3
2016,4,11,17,576.9,83.8
2016,4,11,18,555.5,80.7
2016,4,11,19,590.6,85.8
2016,4,11,20,592.8,86.1
2016,4,11,21,605.5,88
2016,4,11,22,565.4,82.2
2016,4,11,23,520,75.6
2016,4,11,24,493,71.6
2016,4,12,1,466.8,67.9
2016,4,12,2,454,66
2016,4,12,3,436.5,63.5
2016,4,12,4,426.7,62
2016,4,12,5,424.7,61.7
2016,4,12,6,436,63.4
2016,4,12,7,522.4,75.9
2016,4,12,8,623.1,90.5
2016,4,12,9,674.3,98
2016,4,12,10,675.2,98.1
2016,4,12,11,643.7,93.5
2016,4,12,12,617.9,89.8
2016,4,12,13,672.2,97.7
2016,4,12,14,697.2,101.4
2016,4,12,15,668.5,97.2
2016,4,12,16,634.8,92.3
2016,4,12,17,576.9,83.8
2016,4,12,18,555.5,80.7
2016,4,12,19,590.6,85.8
2016,4,12,20,592.8,86.1
2016,4,12,21,605.5,88
2016,4,12,22,565.4,82.2
2016,4,12,23,520,75.6
2016,4,12,24,493,71.6
2016,4,13,1,466.8,67.9
2016,4,13,2,454,66
2016,4,13,3,436.5,63.5
2016,4,13,4,426.7,62
2016,4,13,5,424.7,61.7
2016,4,13,6,436,63.4
2016,4,13,7,522.4,75.9
2016,4,13,8,623.1,90.5
2016,4,13,9,674.3,98
2016,4,13,10,675.2,98.1
2016,4,13,11,643.7,93.5
2016,4,13,12,617.9,89.8
2016,4,13,13,672.2,97.7
2016,4,13,14,697.2,101.4
2016,4,13,15,668.5,97.2
2016,4,13,16,634.8,92.3
2016,4,13,17,576.9,83.8
2016,4,13,18,555.5,80.7
2016,4,13,19,590.6,85.8
2016,4,13,20,592.8,86.1
2016,4,13,21,605.5,88
2016,4,13,22,565.4,82.2
2016,4,13,23,520,75.6
2016,4,13,24,493,71.6
2016,4,14,1,466.8,67.9
2016,4,14,2,454,66
2016,4,14,3,436.5,63.5
2016,4,14,4,426.7,62
2016,4,14,5,424.7,61.7
2016,4,14,6,436,63.4
2016,4,14,7,522.4,75.9
2016,4,14,8,623.1,90.5
2016,4,14,9,674.3,98
2016,4,14,10,675.2,98.1
2016,4,14,11,643.7,93.5
2016,4,14,12,617.9,89.8
2016,4,14,13,672.2,97.7
2016,4,14,14,697.2,101.4
2016,4,14,15,668.5,97.2
2016,4,14,16,634.8,92.3
2016,4,14,17,576.9,83.8
2016,4,14,18,555.5,80.7
2016,4,14,19,590.6,85.8
2016,4,14,20,592.8,86.1
2016,4,14,21,605.5,88
2016,4,14,22,565.4,82.2
2016,4,14,23,520,75.6
2016,4,14,24,493,71.6
2016,4,15,1,466.8,67.9
2016,4,15,2,454,66
2016,4,15,3,436.5,63.5
2016,4,15,4,426.7,62
2016,4,15,5,424.7,61.7
2016,4,15,6,436,63.4
2016,4,15,7,522.4,75.9
2016,4,15,8,623.1,90.5
2016,4,15,9,674.3,98
2016,4,15,10,675.2,98.1
2016,4,15,11,643.7,93.5
2016,4,15,12,617.9,89.8
2016,4,15,13,672.2,97.7
2016,4,15,14,697.2,101.4
2016,4,15,15,668.5,97.2
2016,4,15,16,634.8,92.3
2016,4,15,17,576.9,83.8
2016,4,15,18,555.5,80.7
2016,4,15,19,590.6,85.8
2016,4,15,20,592.8,86.1
2016,4,15,21,605.5,88
2016,4,15,22,565.4,82.2
2016,4,15,23,520,75.6
2016,4,15,24,493,71.6
2016,4,16,1,420.1,61.1
2016,4,16,2,408.6,59.4
2016,4,16,3,392.9,57.1
2016,4,16,4,384,55.9
2016,4,16,5,382.2,55.5
2016,4,16,6,392.3,57
2016,4,16,7,470.1,68.3
2016,4,16,8,560.8,81.5
2016,4,16,9,606.9,88.2
2016,4,16,10,607.7,88.3
2016,4,16,11,579.3,84.1
2016,4,16,12,556,80.8
2016,4,16,13,605,87.9
2016,4,16,14,627.5,91.1
2016,4,16,15,601.7,87.5
2016,4,16,16,571.3,83
2016,4,16,17,519.3,75.5
2016,4,16,18,500,72.7
2016,4,16,19,531.5,77.3
2016,4,16,20,533.5,77.6
2016,4,16,21,545,79.2
2016,4,16,22,508.9,73.9
2016,4,16,23,468,68.1
2016,4,16,24,443.7,64.5
2016,4,17,1,420.1,61.1
2016,4,17,2,408.6,59.4
2016,4,17,3,392.9,57.1
2016,4,17,4,384,55.9
2016,4,17,5,382.2,55.5
2016,4,17,6,392.3,57
2016,4,17,7,470.1,68.3
2016,4,17,8,560.8,81.5
2016,4,17,9,606.9,88.2
2016,4,17,10,607.7,88.3
2016,4,17,11,579.3,84.1
2016,4,17,12,556,80.8
2016,4,17,13,605,87.9
2016,4,17,14,627.5,91.1
2016,4,17,15,601.7,87.5
2016,4,17,16,571.3,83
2016,4,17,17,519.3,75.5
2016,4,17,18,500,72.7
2016,4,17,19,531.5,77.3
2016,4,17,20,533.5,77.6
2016,4,17,21,545,79.2
2016,4,17,22,508.9,73.9
2016,4,17,23,468,68.1
2016,4,17,24,443.7,64.5
2016,4,18,1,466.8,67.9
2016,4,18,2,454,66
2016,4,18,3,436.5,63.5
2016,4,18,4,426.7,62
2016,4,18,5,424.7,61.7
2016,4,18,6,436,63.4
2016,4,18,7,522.4,75.9
2016,4,18,8,623.1,90.5
2016,4,18,9,674.3,98
2016,4,18,10,675.2,98.1
2016,4,18,11,643.7,93.5
2016,4,18,12,617.9,89.8
2016,4,18,13,672.2,97.7
2016,4,18,14,697.2,101.4
2016,4,18,15,668.5,97.2
2016,4,18,16,634.8,92.3
2016,4,18,17,576.9,83.8
2016,4,18,18,555.5,80.7
2016,4,18,19,590.6,85.8
2016,4,18,20,592.8,86.1
2016,4,18,21,605.5,88
2016,4,18,22,565.4,82.2
2016,4,18,23,520,75.6
2016,4,18,24,493,71.6
2016,4,19,1,466.8,67.9
2016,4,19,2,454,66
2016,4,19,3,436.5,63.5
2016,4,19,4,426.7,62
2016,4,19,5,424.7,61.7
2016,4,19,6,436,63.4
2016,4,19,7,522.4,75.9
2016,4,19,8,623.1,90.5
2016,4,19,9,674.3,98
2016,4,19,10,675.2,98.1
2016,4,19,11,643.7,93.5
2016,4,19,12,617.9,89.8
2016,4,19,13,672.2,97.7
2016,4,19,14,697.2,101.4
2016,4,19,15,668.5,97.2
2016,4,19,16,634.8,92.3
2016,4,19,17,576.9,83.8
2016,4,19,18,555.5,80.7
2016,4,19,19,590.6,85.8
2016,4,19,20,592.8,86.1
2016,4,19,21,605.5,88
2016,4,19,22,565.4,82.2
2016,4,19,23,520,75.6
2016,4,19,24,493,71.6
2016,4,20,1,466.8,67.9
2016,4,20,2,454,66
2016,4,20,3,436.5,63.5
2016,4,20,4,426.7,62
2016,4,20,5,424.7,61.7
2016,4,20,6,436,63.4
2016,4,20,7,522.4,75.9
2016,4,20,8,623.1,90.5
2016,4,20,9,674.3,98
2016,4,20,10,675.2,98.1
2016,4,20,11,643.7,93.5
2016,4,20,12,617.9,89.8
2016,4,20,13,672.2,97.7
2016,4,20,14,697.2,101.4
2016,4,20,15,668.5,97.2
2016,4,20,16,634.8,92.3
2016,4,20,17,576.9,83.8
2016,4,20,18,555.5,80.7
2016,4,20,19,590.6,85.8
2016,4,20,20,592.8,86.1
2016,4,20,21,605.5,88
2016,4,20,22,565.4,82.2
2016,4,20,23,520,75.6
2016,4,20,24,493,71.6
2016,4,21,1,466.8,67.9
2016,4,21,2,454,66
2016,4,21,3,436.5,63.5
2016,4,21,4,426.7,62
2016,4,21,5,424.7,61.7
2016,4,21,6,436,63.4
2016,4,21,7,522.4,75.9
2016,4,21,8,623.1,90.5
2016,4,21,9,674.3,98
2016,4,21,10,675.2,98.1
2016,4,21,11,643.7,93.5
2016,4,21,12,617.9,89.8
2016,4,21,13,672.2,97.7
2016,4,21,14,697.2,101.4
2016,4,21,15,668.5,97.2
2016,4,21,16,634.8,92.3
2016,4,21,17,576.9,83.8
2016,4,21,18,555.5,80.7
2016,4,21,19,590.6,85.8
2016,4,21,20,592.8,86.1
2016,4,21,21,605.5,88
2016,4,21,22,565.4,82.2
2016,4,21,23,520,75.6
2016,4,21,24,493,71.6
2016,4,22,1,466.8,67.9
2016,4,22,2,454,66
2016,4,22,3,436.5,63.5
2016,4,22,4,426.7,62
2016,4,22,5,424.7,61.7
2016,4,22,6,436,63.4
2016,4,22,7,522.4,75.9
2016,4,22,8,623.1,90.5
2016,4,22,9,674.3,98
2016,4,22,10,675.2,98.1
2016,4,22,11,643.7,93.5
2016,4,22,12,617.9,89.8
2016,4,22,13,672.2,97.7
2016,4,22,14,697.2,101.4
2016,4,22,15,668.5,97.2
2016,4,22,16,634.8,92.3
2016,4,22,17,576.9,83.8
2016,4,22,18,555.5,80.7
2016,4,22,19,590.6,85.8
2016,4,22,20,592.8,86.1
2016,4,22,21,605.5,88
2016,4,22,22,565.4,82.2
2016,4,22,23,520,75.6
2016,4,22,24,493,71.6
2016,4,23,1,420.1,61.1
2016,4,23,2,408.6,59.4
2016,4,23,3,392.9,57.1
2016,4,23,4,384,55.9
2016,4,23,5,382.2,55.5
2016,4,23,6,392.3,57
2016,4,23,7,470.1,68.3
2016,4,23,8,560.8,81.5
2016,4,23,9,606.9,88.2
2016,4,23,10,607.7,88.3
2016,4,23,11,579.3,84.1
2016,4,23,12,556,80.8
2016,4,23,13,605,87.9
2016,4,23,14,627.5,91.1
2016,4,23,15,601.7,87.5
2016,4,23,16,571.3,83
2016,4,23,17,519.3,75.5
2016,4,23,18,500,72.7
2016,4,23,19,531.5,77.3
2016,4,23,20,533.5,77.6
2016,4,23,21,545,79.2
2016,4,23,22,508.9,73.9
2016,4,23,23,468,68.1
2016,4,23,24,443.7,64.5
2016,4,24,1,420.1,61.1
2016,4,24,2,408.6,59.4
2016,4,24,3,392.9,57.1
2016,4,24,4,384,55.9
2016,4,24,5,382.2,55.5
2016,4,24,6,392.3,57
2016,4,24,7,470.1,68.3
2016,4,24,8,560.8,81.5
2016,4,24,9,606.9,88.2
2016,4,24,10,607.7,88.3
2016,4,24,11,579.3,84.1
2016,4,24,12,556,80.8
2016,4,24,13,605,87.9
2016,4,24,14,627.5,91.1
2016,4,24,15,601.7,87.5
2016,4,24,16,571.3,83
2016,4,24,17,519.3,75.5
2016,4,24,18,500,72.7
2016,4,24,19,531.5,77.3
2016,4,24,20,533.5,77.6
2016,4,24,21,545,79.2
2016,4,24,22,508.9,73.9
2016,4,24,23,468,68.1
2016,4,24,24,443.7,64.5
2016,4,25,1,466.8,67.9
2016,4,25,2,454,66
2016,4,25,3,436.5,63.5
2016,4,25,4,426.7,62
2016,4,25,5,424.7,61.7
2016,4,25,6,436,63.4
2016,4,25,7,522.4,75.9
2016,4,25,8,623.1,90.5
2016,4,25,9,674.3,98
2016,4,25,10,675.2,98.1
2016,4,25,11,643.7,93.5
2016,4,25,12,617.9,89.8
2016,4,25,13,672.2,97.7
2016,4,25,14,697.2,101.4
2016,4,25,15,668.5,97.2
2016,4,25,16,634.8,92.3
2016,4,25,17,576.9,83.8
2016,4,25,18,555.5,80.7
2016,4,25,19,590.6,85.8
2016,4,25,20,592.8,86.1
2016,4,25,21,605.5,88
2016,4,25,22,565.4,82.2
2016,4,25,23,520,75.6
2016,4,25,24,493,71.6
2016,4,26,1,466.8,67.9
2016,4,26,2,454,66
2016,4,26,3,436.5,63.5
2016,4,26,4,426.7,62
2016,4,26,5,424.7,61.7
2016,4,26,6,436,63.4
2016,4,26,7,522.4,75.9
2016,4,26,8,623.1,90.5
2016,4,26,9,674.3,98
2016,4,26,10,675.2,98.1
2016,4,26,11,643.7,93.5
2016,4,26,12,617.9,89.8
2016,4,26,13,672.2,97.7
2016,4,26,14,697.2,101.4
2016,4,26,15,668.5,97.2
2016,4,26,16,634.8,92.3
2016,4,26,17,576.9,83.8
2016,4,26,18,555.5,80.7
2016,4,26,19,590.6,85.8
2016,4,26,20,592.8,86.1
2016,4,26,21,605.5,88
2016,4,26,22,565.4,82.2
2016,4,26,23,520,75.6
2016,4,26,24,493,71.6
2016,4,27,1,466.8,67.9
2016,4,27,2,454,66
2016,4,27,3,436.5,63.5
2016,4,27,4,426.7,62
2016,4,27,5,424.7,61.7
2016,4,27,6,436,63.4
2016,4,27,7,522.4,75.9
2016,4,27,8,623.1,90.5
2016,4,27,9,674.3,98
2016,4,27,10,675.2,98.1
2016,4,27,11,643.7,93.5
2016,4,27,12,617.9,89.8
2016,4,27,13,672.2,97.7
2016,4,27,14,697.2,101.4
2016,4,27,15,668.5,97.2
2016,4,27,16,634.8,92.3
2016,4,27,17,576.9,83.8
2016,4,27,18,555.5,80.7
2016,4,27,19,590.6,85.8
2016,4,27,20,592.8,86.1
2016,4,27,21,605.5,88
2016,4,27,22,565.4,82.2
2016,4,27,23,520,75.6
2016,4,27,24,493,71.6
2016,4,28,1,466.8,67.9
2016,4,28,2,454,66
2016,4,28,3,436.5,63.5
2016,4,28,4,426.7,62
2016,4,28,5,424.7,61.7
2016,4,28,6,436,63.4
2016,4,28,7,522.4,75.9
2016,4,28,8,623.1,90.5
2016,4,28,9,674.3,98
2016,4,28,10,675.2,98.1
2016,4,28,11,643.7,93.5
2016,4,28,12,617.9,89.8
2016,4,28,13,672.2,97.7
